Case ID,Activity,Complete Timestamp,Variant,Variant index
Case 1617,5,2011/11/05 03:38:18.000,Variant 2,2
Case 1618,1,2011/10/28 20:32:36.000,Variant 14,14
Case 1618,3,2011/10/28 22:23:39.000,Variant 14,14
Case 1618,5,2011/10/28 22:27:20.000,Variant 14,14
Case 1618,6,2011/11/22 19:31:10.000,Variant 14,14
Case 1618,4,2011/11/22 20:41:44.000,Variant 14,14
Case 1618,6,2011/11/23 00:35:23.000,Variant 14,14
Case 1619,3,2011/10/28 20:59:15.000,Variant 7,7
Case 1619,5,2011/10/28 21:06:05.000,Variant 7,7
Case 1619,6,2011/11/04 19:59:59.000,Variant 7,7
Case 1619,4,2011/11/04 20:00:49.000,Variant 7,7
Case 1619,6,2011/11/08 22:50:46.000,Variant 7,7
Case 1620,3,2011/10/28 20:50:00.000,Variant 3,3
Case 1620,3,2011/10/29 01:49:22.000,Variant 3,3
Case 1621,3,2011/10/28 20:51:26.000,Variant 7,7
Case 1621,5,2011/11/03 20:50:15.000,Variant 7,7
Case 1621,6,2011/11/08 19:39:49.000,Variant 7,7
Case 1621,4,2011/11/08 20:42:33.000,Variant 7,7
Case 1621,6,2011/11/09 00:15:07.000,Variant 7,7
Case 1622,1,2011/10/28 17:54:05.000,Variant 1,1
Case 1623,3,2011/10/28 17:30:40.000,Variant 13,13
Case 1623,5,2011/10/28 17:32:26.000,Variant 13,13
Case 1623,6,2011/11/07 20:36:19.000,Variant 13,13
Case 1623,4,2011/11/07 21:24:37.000,Variant 13,13
Case 1623,6,2011/11/07 21:47:36.000,Variant 13,13
Case 1623,6,2011/11/07 23:11:47.000,Variant 13,13
Case 1624,1,2011/10/28 17:42:17.000,Variant 10,10
Case 1624,3,2011/10/28 17:49:50.000,Variant 10,10
Case 1625,1,2011/10/28 18:12:27.000,Variant 16,16
Case 1625,3,2011/10/28 23:26:32.000,Variant 16,16
Case 1625,5,2011/11/07 19:52:29.000,Variant 16,16
Case 1625,6,2011/11/08 21:19:39.000,Variant 16,16
Case 1625,6,2011/11/10 20:13:28.000,Variant 16,16
Case 1626,3,2011/10/28 23:39:44.000,Variant 2,2
Case 1626,5,2011/11/05 21:48:53.000,Variant 2,2
Case 1626,5,2011/11/15 01:56:22.000,Variant 2,2
Case 1627,3,2011/10/28 18:56:44.000,Variant 21,21
Case 1627,5,2011/11/05 21:32:31.000,Variant 21,21
Case 1627,6,2011/11/11 20:11:53.000,Variant 21,21
Case 1627,4,2011/11/11 21:07:45.000,Variant 21,21
Case 1627,6,2011/11/11 22:11:44.000,Variant 21,21
Case 1627,4,2011/11/11 22:22:12.000,Variant 21,21
Case 1627,6,2011/11/17 22:38:04.000,Variant 21,21
Case 1627,6,2011/11/17 23:08:33.000,Variant 21,21
Case 1628,3,2011/10/28 21:52:22.000,Variant 3,3
Case 1628,3,2011/11/28 18:15:03.000,Variant 3,3
Case 1629,3,2011/10/28 18:43:38.000,Variant 5,5
Case 1629,5,2011/10/28 18:46:32.000,Variant 5,5
Case 1629,6,2011/11/10 00:30:35.000,Variant 5,5
Case 1630,3,2011/10/28 22:58:54.000,Variant 5,5
Case 1630,5,2011/11/02 18:32:21.000,Variant 5,5
Case 1630,6,2011/11/04 20:57:00.000,Variant 5,5
Case 1631,1,2011/10/28 19:41:26.000,Variant 1,1
Case 1632,1,2011/10/28 20:32:36.000,Variant 9,9
Case 1632,1,2011/10/28 20:34:08.000,Variant 9,9
Case 1633,3,2011/10/28 23:48:50.000,Variant 15,15
Case 1633,5,2011/11/03 05:34:39.000,Variant 15,15
Case 1633,6,2011/11/15 21:59:34.000,Variant 15,15
Case 1633,4,2011/11/15 23:23:45.000,Variant 15,15
Case 1633,4,2011/11/17 23:06:29.000,Variant 15,15
Case 1634,1,2011/10/28 20:32:36.000,Variant 4,4
Case 1634,3,2011/10/28 21:50:46.000,Variant 4,4
Case 1634,3,2011/10/31 19:52:25.000,Variant 4,4
Case 1635,1,2011/10/28 20:32:36.000,Variant 4,4
Case 1635,3,2011/10/28 22:51:13.000,Variant 4,4
Case 1635,3,2011/10/29 19:12:23.000,Variant 4,4
Case 1636,1,2011/10/28 19:59:44.000,Variant 1,1
Case 1637,1,2011/10/28 20:05:39.000,Variant 1,1
Case 1638,1,2011/10/28 20:15:38.000,Variant 4,4
Case 1638,3,2011/10/28 21:50:59.000,Variant 4,4
Case 1638,3,2011/10/29 19:01:04.000,Variant 4,4
Case 1639,1,2011/10/28 20:15:24.000,Variant 1,1
Case 1640,1,2011/10/28 21:29:39.000,Variant 12,12
Case 1640,3,2011/10/29 00:22:08.000,Variant 12,12
Case 1640,5,2011/11/05 22:05:25.000,Variant 12,12
Case 1640,6,2011/11/12 00:53:04.000,Variant 12,12
Case 1641,1,2011/10/28 21:30:53.000,Variant 10,10
Case 1641,3,2011/10/29 00:14:40.000,Variant 10,10
Case 1642,1,2011/10/28 21:49:46.000,Variant 1,1
Case 1643,1,2011/10/28 22:02:47.000,Variant 1,1
Case 1644,3,2011/10/29 00:16:33.000,Variant 2,2
Case 1644,5,2011/10/29 03:18:46.000,Variant 2,2
Case 1644,5,2011/11/28 18:15:08.000,Variant 2,2
Case 1645,3,2011/10/28 23:53:23.000,Variant 5,5
Case 1645,5,2011/10/29 00:07:51.000,Variant 5,5
Case 1645,6,2011/11/15 19:44:02.000,Variant 5,5
Case 1646,1,2011/10/28 22:33:58.000,Variant 6,6
Case 1646,3,2011/10/28 22:47:58.000,Variant 6,6
Case 1646,5,2011/10/28 22:50:57.000,Variant 6,6
Case 1646,5,2011/11/19 05:22:44.000,Variant 6,6
Case 1647,3,2011/10/28 23:52:29.000,Variant 3,3
Case 1647,3,2011/11/24 04:39:53.000,Variant 3,3
Case 1648,3,2011/10/28 23:42:40.000,Variant 5,5
Case 1648,5,2011/11/02 20:06:30.000,Variant 5,5
Case 1648,6,2011/11/10 20:50:23.000,Variant 5,5
Case 1649,3,2011/10/28 23:07:49.000,Variant 2,2
Case 1649,5,2011/11/17 04:47:22.000,Variant 2,2
Case 1649,5,2011/12/17 18:15:32.000,Variant 2,2
Case 1650,1,2011/10/28 23:32:34.000,Variant 14,14
Case 1650,3,2011/10/29 00:22:43.000,Variant 14,14
Case 1650,5,2011/10/29 00:45:43.000,Variant 14,14
Case 1650,6,2011/11/10 18:58:47.000,Variant 14,14
Case 1650,4,2011/11/10 20:55:59.000,Variant 14,14
Case 1650,6,2011/11/11 19:19:53.000,Variant 14,14
Case 1651,3,2011/10/28 23:37:57.000,Variant 2,2
Case 1651,5,2011/11/05 21:42:34.000,Variant 2,2
Case 1651,5,2011/11/25 04:32:52.000,Variant 2,2
Case 1652,1,2011/10/28 23:28:57.000,Variant 12,12
Case 1652,3,2011/10/28 23:30:03.000,Variant 12,12
Case 1652,5,2011/10/28 23:31:38.000,Variant 12,12
Case 1652,6,2011/10/28 23:37:19.000,Variant 12,12
Case 1653,1,2011/10/28 23:44:52.000,Variant 1,1
Case 1654,3,2011/10/29 01:03:27.000,Variant 2,2
Case 1654,5,2011/10/29 01:05:06.000,Variant 2,2
Case 1654,5,2011/11/05 22:08:37.000,Variant 2,2
Case 1655,3,2011/10/29 01:25:09.000,Variant 3,3
Case 1655,3,2011/11/28 18:15:05.000,Variant 3,3
Case 1656,1,2011/10/29 01:01:01.000,Variant 4,4
Case 1656,3,2011/10/29 01:01:43.000,Variant 4,4
Case 1656,3,2011/11/21 18:32:12.000,Variant 4,4
Case 1657,3,2011/10/31 15:15:04.000,Variant 3,3
Case 1657,3,2011/10/31 18:38:44.000,Variant 3,3
Case 1658,3,2011/10/29 02:16:37.000,Variant 2,2
Case 1658,5,2011/11/05 23:23:17.000,Variant 2,2
Case 1658,5,2011/11/15 20:16:50.000,Variant 2,2
Case 1659,3,2011/10/29 01:58:41.000,Variant 8,8
Case 1659,5,2011/10/29 02:02:09.000,Variant 8,8
Case 1659,6,2011/11/07 18:10:10.000,Variant 8,8
Case 1659,6,2011/11/07 18:20:03.000,Variant 8,8
Case 1660,1,2011/10/29 02:44:36.000,Variant 14,14
Case 1660,3,2011/10/29 02:46:25.000,Variant 14,14
Case 1660,5,2011/11/04 20:56:53.000,Variant 14,14
Case 1660,6,2011/11/08 20:34:34.000,Variant 14,14
Case 1660,4,2011/11/08 21:21:26.000,Variant 14,14
Case 1660,6,2011/11/14 22:10:07.000,Variant 14,14
Case 1661,1,2011/10/29 02:27:53.000,Variant 10,10
Case 1661,3,2011/10/29 02:34:47.000,Variant 10,10
Case 1662,3,2011/10/29 04:01:24.000,Variant 5,5
Case 1662,5,2011/11/04 20:51:03.000,Variant 5,5
Case 1662,6,2011/11/08 21:48:14.000,Variant 5,5
Case 1663,3,2011/10/29 04:23:43.000,Variant 5,5
Case 1663,5,2011/11/05 05:21:23.000,Variant 5,5
Case 1663,6,2011/11/21 18:56:36.000,Variant 5,5
Case 1664,3,2011/10/29 04:05:29.000,Variant 2,2
Case 1664,5,2011/10/29 04:07:39.000,Variant 2,2
Case 1664,5,2011/11/28 18:15:11.000,Variant 2,2
Case 1665,3,2011/10/29 18:14:49.000,Variant 2,2
Case 1665,5,2011/10/30 00:22:07.000,Variant 2,2
Case 1665,5,2011/11/12 05:33:17.000,Variant 2,2
Case 1666,1,2011/10/29 18:18:55.000,Variant 1,1
Case 1667,1,2011/10/29 19:19:41.000,Variant 6,6
Case 1667,3,2011/10/29 19:36:22.000,Variant 6,6
Case 1667,5,2011/11/05 23:48:09.000,Variant 6,6
Case 1667,5,2011/11/25 05:36:16.000,Variant 6,6
Case 1668,3,2011/10/29 18:13:07.000,Variant 5,5
Case 1668,5,2011/10/29 20:41:34.000,Variant 5,5
Case 1668,6,2011/11/26 04:43:58.000,Variant 5,5
Case 1669,3,2011/10/29 18:23:29.000,Variant 7,7
Case 1669,5,2011/11/02 02:41:03.000,Variant 7,7
Case 1669,6,2011/11/10 17:50:36.000,Variant 7,7
Case 1669,4,2011/11/10 19:50:57.000,Variant 7,7
Case 1669,6,2011/11/10 20:37:40.000,Variant 7,7
Case 1670,1,2011/10/29 19:20:16.000,Variant 4,4
Case 1670,3,2011/10/29 19:44:02.000,Variant 4,4
Case 1670,3,2011/11/03 00:25:50.000,Variant 4,4
Case 1671,3,2011/10/29 19:48:45.000,Variant 5,5
Case 1671,5,2011/10/29 21:11:32.000,Variant 5,5
Case 1671,6,2011/11/10 18:21:31.000,Variant 5,5
Case 1672,3,2011/10/29 19:59:21.000,Variant 2,2
Case 1672,5,2011/10/29 20:00:06.000,Variant 2,2
Case 1672,5,2011/11/09 01:15:37.000,Variant 2,2
Case 1673,1,2011/10/29 21:48:56.000,Variant 22,22
Case 1673,3,2011/10/29 23:40:11.000,Variant 22,22
Case 1673,5,2011/10/30 00:09:26.000,Variant 22,22
Case 1673,6,2011/11/16 21:59:17.000,Variant 22,22
Case 1673,4,2011/11/16 22:01:28.000,Variant 22,22
Case 1673,4,2011/11/17 05:48:27.000,Variant 22,22
Case 1674,1,2011/10/29 21:50:00.000,Variant 10,10
Case 1674,3,2011/10/29 23:33:57.000,Variant 10,10
Case 1675,3,2011/10/29 21:56:01.000,Variant 15,15
Case 1675,5,2011/10/29 21:56:51.000,Variant 15,15
Case 1675,6,2011/11/10 18:30:42.000,Variant 15,15
Case 1675,4,2011/11/10 21:09:33.000,Variant 15,15
Case 1675,4,2011/11/11 01:30:10.000,Variant 15,15
Case 1676,3,2011/10/29 21:28:56.000,Variant 2,2
Case 1676,5,2011/11/06 00:28:13.000,Variant 2,2
Case 1676,5,2011/11/11 03:42:33.000,Variant 2,2
Case 1677,1,2011/10/29 23:26:57.000,Variant 4,4
Case 1677,3,2011/10/29 23:59:34.000,Variant 4,4
Case 1677,3,2011/10/30 00:14:39.000,Variant 4,4
Case 1678,3,2011/10/29 23:53:58.000,Variant 11,11
Case 1679,3,2011/10/29 23:47:51.000,Variant 7,7
Case 1679,5,2011/10/30 00:10:16.000,Variant 7,7
Case 1679,6,2011/11/10 00:10:58.000,Variant 7,7
Case 1679,4,2011/11/10 01:18:42.000,Variant 7,7
Case 1679,6,2011/11/10 20:06:12.000,Variant 7,7
Case 1680,1,2011/10/29 23:27:22.000,Variant 1,1
Case 1681,1,2011/10/29 23:28:50.000,Variant 12,12
Case 1681,3,2011/10/30 00:20:16.000,Variant 12,12
Case 1681,5,2011/10/30 00:29:20.000,Variant 12,12
Case 1681,6,2011/11/10 00:23:49.000,Variant 12,12
Case 1682,1,2011/10/29 23:47:12.000,Variant 1,1
Case 1683,1,2011/10/30 00:30:19.000,Variant 1,1
Case 1684,3,2011/10/30 00:10:43.000,Variant 8,8
Case 1684,5,2011/11/03 19:17:49.000,Variant 8,8
Case 1684,6,2011/11/07 21:52:25.000,Variant 8,8
Case 1684,6,2011/11/08 00:48:41.000,Variant 8,8
Case 1685,3,2011/10/30 00:42:35.000,Variant 18,18
Case 1685,5,2011/11/06 00:37:58.000,Variant 18,18
Case 1685,6,2011/11/09 17:52:01.000,Variant 18,18
Case 1685,4,2011/11/09 18:50:55.000,Variant 18,18
Case 1685,6,2011/11/16 21:05:16.000,Variant 18,18
Case 1685,4,2011/11/16 23:42:12.000,Variant 18,18
Case 1685,6,2011/11/17 00:04:02.000,Variant 18,18
Case 1686,1,2011/10/31 19:04:32.000,Variant 4,4
Case 1686,3,2011/10/31 21:39:26.000,Variant 4,4
Case 1686,3,2011/11/29 18:15:06.000,Variant 4,4
Case 1687,1,2011/10/31 19:17:47.000,Variant 22,22
Case 1687,3,2011/10/31 21:38:32.000,Variant 22,22
Case 1687,5,2011/11/01 03:36:48.000,Variant 22,22
Case 1687,6,2011/11/11 00:24:59.000,Variant 22,22
Case 1687,4,2011/11/11 01:56:51.000,Variant 22,22
Case 1687,4,2011/11/17 18:37:16.000,Variant 22,22
Case 1688,1,2011/10/31 19:19:11.000,Variant 4,4
Case 1688,3,2011/10/31 22:53:45.000,Variant 4,4
Case 1688,3,2011/10/31 23:00:15.000,Variant 4,4
Case 1689,3,2011/10/31 18:10:03.000,Variant 2,2
Case 1689,5,2011/11/09 00:26:56.000,Variant 2,2
Case 1689,5,2011/11/11 01:25:34.000,Variant 2,2
Case 1690,3,2011/10/31 18:37:23.000,Variant 8,8
Case 1690,5,2011/10/31 18:52:49.000,Variant 8,8
Case 1690,6,2011/11/08 21:49:06.000,Variant 8,8
Case 1690,6,2011/11/08 22:59:28.000,Variant 8,8
Case 1691,3,2011/10/31 18:14:05.000,Variant 8,8
Case 1691,5,2011/11/04 20:38:05.000,Variant 8,8
Case 1691,6,2011/11/09 00:13:51.000,Variant 8,8
Case 1691,6,2011/11/09 00:33:04.000,Variant 8,8
Case 1692,1,2011/10/31 22:15:05.000,Variant 9,9
Case 1692,1,2011/10/31 23:05:04.000,Variant 9,9
Case 1693,3,2011/10/31 18:44:23.000,Variant 2,2
Case 1693,5,2011/11/01 03:09:16.000,Variant 2,2
Case 1693,5,2011/11/09 05:08:16.000,Variant 2,2
Case 1694,1,2011/10/31 20:15:32.000,Variant 28,28
Case 1694,3,2011/10/31 23:17:09.000,Variant 28,28
Case 1694,5,2011/11/02 03:07:08.000,Variant 28,28
Case 1694,6,2011/11/14 17:27:01.000,Variant 28,28
Case 1694,4,2011/11/14 17:29:16.000,Variant 28,28
Case 1695,1,2011/10/31 19:16:07.000,Variant 25,25
Case 1695,3,2011/10/31 22:48:38.000,Variant 25,25
Case 1695,5,2011/11/07 20:18:12.000,Variant 25,25
Case 1696,3,2011/10/31 18:46:39.000,Variant 5,5
Case 1696,5,2011/11/02 19:17:56.000,Variant 5,5
Case 1696,6,2011/11/02 20:53:00.000,Variant 5,5
Case 1697,1,2011/10/31 20:56:28.000,Variant 10,10
Case 1697,3,2011/10/31 22:21:36.000,Variant 10,10
Case 1698,1,2011/10/31 20:36:04.000,Variant 4,4
Case 1698,3,2011/10/31 23:36:48.000,Variant 4,4
Case 1698,3,2011/11/29 18:15:11.000,Variant 4,4
Case 1699,1,2011/10/31 20:34:25.000,Variant 12,12
Case 1699,3,2011/10/31 23:10:20.000,Variant 12,12
Case 1699,5,2011/10/31 23:33:09.000,Variant 12,12
Case 1699,6,2011/11/10 00:48:01.000,Variant 12,12
Case 1700,3,2011/10/31 18:56:44.000,Variant 7,7
Case 1700,5,2011/11/04 20:28:14.000,Variant 7,7
Case 1700,6,2011/11/09 00:59:44.000,Variant 7,7
Case 1700,4,2011/11/09 03:35:07.000,Variant 7,7
Case 1700,6,2011/11/11 21:00:48.000,Variant 7,7
Case 1701,3,2011/10/31 19:09:06.000,Variant 2,2
Case 1701,5,2011/10/31 19:10:40.000,Variant 2,2
Case 1701,5,2011/12/30 18:15:27.000,Variant 2,2
Case 1702,1,2011/10/31 20:42:34.000,Variant 1,1
Case 1703,1,2011/10/31 21:00:39.000,Variant 19,19
Case 1703,3,2011/11/01 00:12:40.000,Variant 19,19
Case 1703,5,2011/11/01 00:46:35.000,Variant 19,19
Case 1703,6,2011/11/10 23:36:21.000,Variant 19,19
Case 1703,4,2011/11/10 23:46:26.000,Variant 19,19
Case 1703,6,2011/11/14 21:41:49.000,Variant 19,19
Case 1703,6,2011/11/14 22:27:06.000,Variant 19,19
Case 1704,1,2011/10/31 21:03:47.000,Variant 1,1
Case 1705,3,2011/10/31 19:50:52.000,Variant 7,7
Case 1705,5,2011/11/05 21:53:57.000,Variant 7,7
Case 1705,6,2011/11/22 18:22:52.000,Variant 7,7
Case 1705,4,2011/11/22 20:34:37.000,Variant 7,7
Case 1705,6,2011/11/24 19:52:45.000,Variant 7,7
Case 1706,1,2011/10/31 21:01:45.000,Variant 4,4
Case 1706,3,2011/10/31 23:38:05.000,Variant 4,4
Case 1706,3,2011/11/30 18:15:09.000,Variant 4,4
Case 1707,3,2011/10/31 19:12:09.000,Variant 21,21
Case 1707,5,2011/10/31 19:17:30.000,Variant 21,21
Case 1707,6,2011/11/09 19:49:23.000,Variant 21,21
Case 1707,4,2011/11/09 20:13:05.000,Variant 21,21
Case 1707,6,2011/11/10 17:46:24.000,Variant 21,21
Case 1707,4,2011/11/10 19:42:01.000,Variant 21,21
Case 1707,6,2011/11/10 19:48:25.000,Variant 21,21
Case 1707,6,2011/11/22 17:50:37.000,Variant 21,21
Case 1708,3,2011/10/31 19:34:55.000,Variant 32,32
Case 1708,5,2011/10/31 19:36:04.000,Variant 32,32
Case 1708,6,2011/11/10 23:32:57.000,Variant 32,32
Case 1708,4,2011/11/11 01:02:14.000,Variant 32,32
Case 1708,6,2011/11/14 17:48:30.000,Variant 32,32
Case 1708,4,2011/11/14 19:42:42.000,Variant 32,32
Case 1708,6,2011/11/18 21:26:41.000,Variant 32,32
Case 1708,4,2011/11/18 21:44:45.000,Variant 32,32
Case 1708,6,2011/11/18 22:47:52.000,Variant 32,32
Case 1708,6,2011/11/19 01:22:47.000,Variant 32,32
Case 1709,1,2011/10/31 21:11:04.000,Variant 6,6
Case 1709,3,2011/10/31 23:49:37.000,Variant 6,6
Case 1709,5,2011/11/01 21:16:58.000,Variant 6,6
Case 1709,5,2011/11/25 20:48:42.000,Variant 6,6
Case 1710,1,2011/10/31 20:58:35.000,Variant 1,1
Case 1711,3,2011/10/31 19:28:25.000,Variant 2,2
Case 1711,5,2011/11/08 21:43:13.000,Variant 2,2
Case 1711,5,2011/12/01 18:15:33.000,Variant 2,2
Case 1712,3,2011/10/31 19:41:41.000,Variant 3,3
Case 1712,3,2011/11/30 18:15:14.000,Variant 3,3
Case 1713,1,2011/10/31 21:12:24.000,Variant 14,14
Case 1713,3,2011/10/31 21:57:03.000,Variant 14,14
Case 1713,5,2011/11/04 22:07:53.000,Variant 14,14
Case 1713,6,2011/11/08 23:27:57.000,Variant 14,14
Case 1713,4,2011/11/08 23:45:24.000,Variant 14,14
Case 1713,6,2011/11/09 19:12:52.000,Variant 14,14
Case 1714,3,2011/10/31 19:30:23.000,Variant 3,3
Case 1714,3,2011/11/30 18:15:17.000,Variant 3,3
Case 1715,1,2011/10/31 21:11:49.000,Variant 1,1
Case 1716,3,2011/10/31 19:46:35.000,Variant 3,3
Case 1716,3,2011/11/01 03:20:43.000,Variant 3,3
Case 1717,3,2011/10/31 19:42:50.000,Variant 3,3
Case 1717,3,2011/10/31 19:49:21.000,Variant 3,3
Case 1718,3,2011/10/31 20:07:11.000,Variant 15,15
Case 1718,5,2011/11/08 03:26:32.000,Variant 15,15
Case 1718,6,2011/11/18 21:45:08.000,Variant 15,15
Case 1718,4,2011/11/18 21:47:33.000,Variant 15,15
Case 1718,4,2011/11/23 17:59:03.000,Variant 15,15
Case 1719,1,2011/10/31 21:15:34.000,Variant 1,1
Case 1720,1,2011/10/31 21:17:42.000,Variant 19,19
Case 1720,3,2011/10/31 23:55:12.000,Variant 19,19
Case 1720,5,2011/11/01 02:37:56.000,Variant 19,19
Case 1720,6,2011/11/09 21:10:50.000,Variant 19,19
Case 1720,4,2011/11/09 22:00:57.000,Variant 19,19
Case 1720,6,2011/11/17 21:55:01.000,Variant 19,19
Case 1720,6,2011/11/18 19:03:34.000,Variant 19,19
Case 1721,3,2011/10/31 18:17:42.000,Variant 2,2
Case 1721,5,2011/10/31 19:31:41.000,Variant 2,2
Case 1721,5,2011/11/22 19:54:37.000,Variant 2,2
Case 1722,3,2011/10/31 19:55:48.000,Variant 3,3
Case 1722,3,2011/11/30 18:15:19.000,Variant 3,3
Case 1723,3,2011/10/31 19:52:09.000,Variant 17,17
Case 1723,5,2011/11/02 23:26:20.000,Variant 17,17
Case 1724,1,2011/10/31 21:09:45.000,Variant 1,1
Case 1725,1,2011/10/31 20:49:23.000,Variant 1,1
Case 1726,3,2011/10/31 20:08:53.000,Variant 2,2
Case 1726,5,2011/11/21 23:40:44.000,Variant 2,2
Case 1726,5,2011/11/21 23:53:30.000,Variant 2,2
Case 1727,3,2011/10/31 20:22:47.000,Variant 11,11
Case 1728,1,2011/10/31 20:48:50.000,Variant 1,1
Case 1729,3,2011/10/31 20:32:57.000,Variant 2,2
Case 1729,5,2011/10/31 21:47:13.000,Variant 2,2
Case 1729,5,2011/11/09 04:47:29.000,Variant 2,2
Case 1730,3,2011/10/31 06:49:32.000,Variant 2,2
Case 1730,5,2011/10/31 07:09:20.000,Variant 2,2
Case 1730,5,2011/10/31 07:10:59.000,Variant 2,2
Case 1731,1,2011/10/31 20:46:15.000,Variant 14,14
Case 1731,3,2011/10/31 23:44:44.000,Variant 14,14
Case 1731,5,2011/11/04 21:51:28.000,Variant 14,14
Case 1731,6,2011/11/28 20:31:56.000,Variant 14,14
Case 1731,4,2011/11/28 21:25:44.000,Variant 14,14
Case 1731,6,2011/11/28 21:58:01.000,Variant 14,14
Case 1732,3,2011/10/31 18:38:01.000,Variant 17,17
Case 1732,5,2011/11/08 02:38:16.000,Variant 17,17
Case 1733,3,2011/10/31 20:04:39.000,Variant 5,5
Case 1733,5,2011/10/31 20:06:40.000,Variant 5,5
Case 1733,6,2011/11/10 03:34:04.000,Variant 5,5
Case 1734,3,2011/10/31 20:20:16.000,Variant 5,5
Case 1734,5,2011/10/31 20:23:53.000,Variant 5,5
Case 1734,6,2011/11/21 20:00:13.000,Variant 5,5
Case 1735,1,2011/10/31 20:34:33.000,Variant 6,6
Case 1735,3,2011/10/31 23:35:41.000,Variant 6,6
Case 1735,5,2011/11/01 04:53:50.000,Variant 6,6
Case 1735,5,2011/12/31 18:15:33.000,Variant 6,6
Case 1736,1,2011/10/31 20:29:50.000,Variant 19,19
Case 1736,3,2011/10/31 23:24:53.000,Variant 19,19
Case 1736,5,2011/11/10 01:33:35.000,Variant 19,19
Case 1736,6,2011/11/11 23:19:17.000,Variant 19,19
Case 1736,4,2011/11/12 00:33:00.000,Variant 19,19
Case 1736,6,2011/11/14 16:16:33.000,Variant 19,19
Case 1736,6,2011/11/14 20:46:46.000,Variant 19,19
Case 1737,1,2011/10/31 19:21:58.000,Variant 10,10
Case 1737,3,2011/10/31 23:30:10.000,Variant 10,10
Case 1738,1,2011/10/31 20:31:54.000,Variant 6,6
Case 1738,3,2011/10/31 22:10:31.000,Variant 6,6
Case 1738,5,2011/11/01 02:33:58.000,Variant 6,6
Case 1738,5,2011/11/15 04:46:48.000,Variant 6,6
Case 1739,3,2011/10/31 18:27:46.000,Variant 11,11
Case 1740,1,2011/10/31 20:27:43.000,Variant 1,1
Case 1741,1,2011/10/31 17:57:22.000,Variant 1,1
Case 1742,3,2011/10/31 18:16:39.000,Variant 20,20
Case 1742,5,2011/10/31 18:20:15.000,Variant 20,20
Case 1742,6,2011/11/03 22:35:08.000,Variant 20,20
Case 1742,4,2011/11/04 01:25:45.000,Variant 20,20
Case 1743,1,2011/10/31 18:59:46.000,Variant 12,12
Case 1743,3,2011/10/31 19:17:49.000,Variant 12,12
Case 1743,5,2011/11/04 22:08:26.000,Variant 12,12
Case 1743,6,2011/11/07 18:50:46.000,Variant 12,12
Case 1744,1,2011/10/31 19:21:03.000,Variant 9,9
Case 1744,1,2011/10/31 20:27:55.000,Variant 9,9
Case 1745,3,2011/10/31 19:35:11.000,Variant 13,13
Case 1745,5,2011/11/08 03:19:50.000,Variant 13,13
Case 1745,6,2011/11/14 23:25:09.000,Variant 13,13
Case 1745,4,2011/11/15 01:38:00.000,Variant 13,13
Case 1745,6,2011/11/21 20:18:00.000,Variant 13,13
Case 1745,6,2011/11/21 20:36:29.000,Variant 13,13
Case 1746,1,2011/10/31 20:17:27.000,Variant 6,6
Case 1746,3,2011/10/31 23:21:17.000,Variant 6,6
Case 1746,5,2011/11/09 05:14:17.000,Variant 6,6
Case 1746,5,2011/11/12 05:24:24.000,Variant 6,6
Case 1747,1,2011/10/31 19:57:07.000,Variant 4,4
Case 1747,3,2011/10/31 23:13:25.000,Variant 4,4
Case 1747,3,2011/11/01 00:05:57.000,Variant 4,4
Case 1748,1,2011/10/31 19:48:53.000,Variant 10,10
Case 1748,3,2011/10/31 23:09:40.000,Variant 10,10
Case 1749,3,2011/10/31 23:22:48.000,Variant 3,3
Case 1749,3,2011/12/01 18:15:07.000,Variant 3,3
Case 1750,1,2011/10/31 20:43:56.000,Variant 9,9
Case 1750,1,2011/10/31 20:47:08.000,Variant 9,9
Case 1751,3,2011/10/31 23:27:32.000,Variant 2,2
Case 1751,5,2011/11/14 18:59:29.000,Variant 2,2
Case 1751,5,2011/12/05 18:15:21.000,Variant 2,2
Case 1752,3,2011/10/31 22:32:34.000,Variant 7,7
Case 1752,5,2011/11/02 18:44:18.000,Variant 7,7
Case 1752,6,2011/11/08 23:53:21.000,Variant 7,7
Case 1752,4,2011/11/09 02:30:34.000,Variant 7,7
Case 1752,6,2011/11/09 19:18:22.000,Variant 7,7
Case 1753,1,2011/10/31 21:06:46.000,Variant 4,4
Case 1753,3,2011/10/31 23:50:21.000,Variant 4,4
Case 1753,3,2011/11/01 00:23:07.000,Variant 4,4
Case 1754,1,2011/10/31 21:20:19.000,Variant 6,6
Case 1754,3,2011/10/31 21:34:53.000,Variant 6,6
Case 1754,5,2011/10/31 21:37:59.000,Variant 6,6
Case 1754,5,2011/12/01 18:15:11.000,Variant 6,6
Case 1755,3,2011/10/31 23:40:21.000,Variant 11,11
Case 1756,3,2011/10/31 22:58:46.000,Variant 3,3
Case 1756,3,2011/11/03 05:53:42.000,Variant 3,3
Case 1757,3,2011/10/31 23:07:08.000,Variant 7,7
Case 1757,5,2011/11/07 19:20:00.000,Variant 7,7
Case 1757,6,2011/11/10 18:15:12.000,Variant 7,7
Case 1757,4,2011/11/10 20:06:49.000,Variant 7,7
Case 1757,6,2011/11/10 21:56:56.000,Variant 7,7
Case 1758,1,2011/11/01 01:56:23.000,Variant 6,6
Case 1758,3,2011/11/01 04:16:33.000,Variant 6,6
Case 1758,5,2011/11/03 06:07:27.000,Variant 6,6
